SampleID Sphingobacteriales Thermotogales Chromatiales Herpetosiphonales Entomoplasmatales Fusobacteriales Methylophilales Bifidobacteriales Puniceicoccales Desulfovibrionales Rhizobiales Fibrobacterales Acidobacteriales Chroococcales Flavobacteriales Methylococcales Solibacterales Oceanospirillales Gallionellales Clostridiales Methanosarcinales Desulfurellales Alteromonadales Halanaerobiales Pasteurellales Methanocellales Thiotrichales Xanthomonadales Thermoanaerobacterales Acidimicrobiales Mariprofundales Actinomycetales Bdellovibrionales Rubrobacterales Gloeobacterales Dictyoglomales Archaeoglobales Methanococcales Desulfobacterales Cytophagales Myxococcales Desulfurococcales Methanomicrobiales Sphaerobacterales Burkholderiales Prochlorales Campylobacterales Halobacteriales Sulfolobales Coriobacteriales Pseudomonadales Chlorobiales Spirochaetales unclassified Nitrospirales Thermoplasmatales Selenomonadales Aquificales Methylacidiphilales Neisseriales Thermococcales Methanobacteriales Solirubrobacterales Rhodobacterales Methanopyrales Thermomicrobiales Lactobacillales Anaerolineales Lentisphaerales Caulobacterales Bacteroidetes_Order_II__Incertae_sedis Vibrionales Parvularculales Nitrosopumilales Nautiliales Deinococcales Thermodesulfobacteriales Bacteroidales Deferribacterales Planctomycetales Salinisphaerales Bacillales Erysipelotrichales Natranaerobiales Rhodocyclales Rickettsiales Verrucomicrobiales Chrysiogenales Acidilobales Acidithiobacillales Legionellales Gemmatimonadales Ktedonobacterales Cardiobacteriales Elusimicrobiales Thermoproteales Sphingomonadales Hydrogenophilales Desulfuromonadales Synergistales Mycoplasmatales Enterobacteriales Rhodospirillales Acholeplasmatales Haloplasmatales Oscillatoriales Thermales Nostocales Syntrophobacterales Nitrosomonadales Aeromonadales Chlamydiales Desulfarculales Chloroflexales
x20MCx1661 0 0 0 0 0 0 0 1124822723.90155 0 1321872751.7967598 0 0 0 0 0 0 0 0 0 7522279078.093229 0 0 0 0 2277408.13747903 0 0 0 0 0 0 4554816.27495806 0 0 0 0 0 0 0 0 0 0 0 0 12905312.779047802 0 0 0 0 194989515.770823 2928096.17675875 0 0 36965804407.4941 0 0 12562508630.353998 0 0 0 0 0 0 0 0 0 57802787.48934871 0 0 0 0 0 0 0 0 0 0 26900311127.8761 0 0 0 0 400498488.176669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60947779.67920071 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7088593278.8198595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67996878.7990339 0 0 0 13246052265.186 0 0 5856190.51857708 0 0 0 0 0 0 0 0 0 142934427.842307 0 0 0 0 0 0 0 0 0 0 59742144471.2092 0 0 0 0 6615326.32654078 0 0 0 410367128.190661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86541482.1078613 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1116 0 0 0 0 0 1409825.78078493 0 27328930.519831 0 10194124.8764449 0 0 0 0 100856767.394614 0 0 0 0 4395945232.6244 0 0 0 0 669775694.009825 0 0 0 0 0 0 16701013.0954523 0 0 0 0 0 0 0 0 0 0 0 0 41860980.8756141 0 1192929.50681802 0 0 12363087.616114 2819651.56156986 0 0 28290540150.4633 0 0 1800022177.65141 0 0 0 0 37631503.533259295 0 0 0 0 41210292.05371339 0 0 0 0 0 0 0 0 0 0 3438456631.19746 0 0 0 2277410.87665258 30365478.3553677 0 0 0 234898664.70616603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4988614.30123899 0 0 0 0 0 0 0 0 0 0 0 0
x12MCx2987 0 0 0 0 0 0 0 610453618.717354 0 52271921.162154 0 0 0 0 1772148264.96008 0 0 0 0 43982592187.1531 0 0 0 0 24075449.1659713 0 0 0 0 0 0 33293526.549338695 0 0 0 0 0 0 0 0 0 0 0 0 547662244.5412401 0 2494303.29197 0 0 199544263.3576 0 0 0 99961590281.0206 0 0 76889610.1742057 0 0 0 0 278602832.916128 0 0 0 0 451035103.96970594 0 0 0 0 0 0 0 0 0 0 21960605318.2884 0 0 0 4880158.61472392 35787829.841308706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6073086.27610087 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3421 0 0 0 0 0 0 0 427935751.591948 0 362107824.26901 0 0 0 0 1672159491.58547 0 0 0 0 31126632409.0647 0 0 0 0 291182841.617937 0 0 0 0 0 0 40559546.653671704 0 0 0 0 0 0 0 0 0 0 0 0 1819323408.1871605 0 0 0 0 200086533.625734 9651870.72774541 0 0 98177310770.8264 0 0 3390517825.08126 0 0 0 0 0 0 0 0 0 638324843.859657 0 0 0 0 0 0 0 0 0 0 67021288957.6357 0 0 0 4771711.371020201 79167029.56465341 0 0 0 58128120.3378825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx2129 0 0 0 0 0 0 0 9760320.10948513 0 47825568.5364771 0 0 0 0 117991425.323554 0 0 0 0 9221984231.44641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60405536.677591294 0 2277408.02554653 0 0 472833285.303946 0 0 0 31874928069.5529 0 0 3684520841.33064 0 0 0 0 0 0 0 0 0 181758850.038856 0 0 0 0 0 0 0 0 0 0 59284184345.0127 0 0 0 0 669774855.513113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278928259.128842 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1511 0 0 0 0 0 0 0 2174273920.27242 0 75154462.90332621 0 0 0 0 0 0 0 0 0 9096726555.25815 0 0 0 0 214401692.871394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60839327.11221639 0 0 0 0 259949852.20674303 0 0 0 20181304921.509 0 0 6470875169.575271 0 0 0 0 0 0 0 0 0 390304346.304575 0 0 0 0 0 0 0 0 0 0 88423509301.7007 0 0 0 0 93807518.6311358 0 0 0 5205503.92403991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18436159.730974697 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1217 0 0 0 0 0 0 0 3470334.25152295 0 41535563.07291529 0 0 0 0 0 0 0 0 0 22786540039.3357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150525748.159808 3687230.14224313 0 0 100964711786.41 0 0 1475325848.67869 0 0 0 0 778330903.849381 0 0 0 0 6073084.94016515 0 0 0 0 0 0 0 0 0 0 30081507979.8731 0 0 0 0 237067208.55716097 0 0 0 3688965309.36889 0 0 0 0 0 0 0 0 0 0 0 0 3253438.36080276 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2175 0 0 0 0 0 0 0 96193393.8395724 0 32209061.973340504 0 0 0 0 0 0 0 0 0 2529333173.0781803 0 0 0 0 4012576.74415353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 345949184.158102 0 0 0 0 189241795.095889 0 0 0 14635385658.2095 0 0 1935797159.0038 0 0 0 0 0 0 0 0 0 176444928.722643 0 0 0 0 0 0 0 0 0 0 45286266478.5771 0 0 0 0 14640482.7151548 0 0 0 215052423.882607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1451 0 0 0 0 0 1952066.53109881 0 352239560.722719 0 82420586.8686166 0 0 0 0 194230619.844332 0 0 0 0 5995230109.56693 0 0 0 0 264505014.963889 0 0 0 0 0 0 38173745.4970435 0 0 0 0 0 0 0 0 0 0 0 0 41427189.7155415 0 0 0 0 92180919.5241107 2060514.67171542 0 0 34841784824.739 0 0 472833893.088379 0 0 0 0 0 0 0 0 0 309294097.038545 0 0 0 0 0 0 0 0 0 0 7176447257.162941 0 0 0 2385859.09356522 271228799.682119 0 0 0 926472465.2876211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 380219181.001802 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2565 0 0 0 0 0 6940669.29717696 0 51838123.8132904 0 153453860.242272 0 0 0 0 0 0 0 0 0 16175555140.9442 0 0 0 0 0 0 0 0 0 0 0 4663262.18404077 0 0 0 0 0 0 0 0 0 0 0 0 268083351.60346 0 13881338.5943539 0 0 488558049.746597 3470334.64858848 0 0 66314299456.0039 0 0 1139245796.35694 0 0 0 0 0 0 0 0 0 17026329.3696372 0 0 0 0 0 0 0 0 0 0 12297239275.231 0 0 0 0 207894735.042004 0 0 0 13614773514.1592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 501354908.763267 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx1404 0 0 0 0 0 0 0 0 0 506668846.182921 0 0 0 0 0 0 0 0 0 12198659780.4023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41752462.709851205 0 0 0 0 49235371.6110972 0 0 0 33862982424.9707 0 0 0 0 0 0 0 194121839.612035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41580464253.0776 0 0 0 0 297798084.678575 0 0 0 5886663450.26865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28855831890.4862 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2640 0 0 0 0 0 0 0 111159247.887502 0 1561760320.80773 0 0 0 0 0 0 0 0 0 15453521313.3907 0 0 0 0 2928097.26142689 0 0 0 0 0 0 7591363.27036602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 308209348.77686 0 0 0 59284100771.6431 0 0 516429598.478329 0 0 0 0 108339598.672795 0 0 0 0 188265809.105077 0 0 0 0 0 0 0 0 0 0 24696765231.3883 0 0 0 0 2594944861.90454 0 0 0 3922891193.985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 126341974.428235 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2591 0 0 0 0 0 20496690.964883897 0 956186900.726886 0 0 0 0 0 0 0 0 0 0 0 3585294197.3495297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 491052998.354467 0 0 0 0 269818873.654133 0 0 0 31828758314.0565 0 0 10570761684.7626 0 0 0 0 0 0 0 0 0 17785488.4563014 0 0 0 0 0 0 0 0 0 0 19011168886.3814 0 0 0 0 29497883.2933779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1832 0 0 0 0 0 0 0 572605398.1996 0 0 0 0 0 0 0 0 0 0 0 26479420882.9928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3253439.76249773 0 0 0 0 249213485.807326 0 0 0 78601586390.056 0 0 4253004905.52911 0 0 0 0 0 0 0 0 0 38065245.2212234 0 0 0 0 0 0 0 0 0 0 47293844003.5324 0 0 0 0 50862108.28704779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5313951.61207962 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2354 0 0 0 0 0 0 0 99447000.930317 0 8025166.92349341 0 0 0 0 1074938574.94144 0 0 0 0 3721616936.6692295 0 0 0 0 3144997.84839607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17351712.2670128 0 0 0 0 68864608.0597069 0 0 0 14676728924.6494 0 0 1483029157.82125 0 0 0 0 0 0 0 0 0 108448.20166883 0 0 0 0 0 0 0 0 0 0 12817492955.238998 0 0 0 1301378.42002596 42728591.457519 0 0 0 12037750.3852401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64092887.186278395 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1263 0 0 0 0 0 0 0 1310052645.40727 0 59321092.4700144 0 0 0 0 0 0 0 0 0 13321109821.6851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75262958.2709141 0 0 0 0 207786495.74506 0 0 0 40056703250.4606 0 0 1875934657.3058696 0 0 0 0 75479854.40425971 0 0 0 0 26135984.0681416 0 0 0 0 0 0 0 0 0 0 11201709254.6988 0 0 0 0 7049124.33373115 0 0 0 1331525362.60848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148899195.541736 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx3324 0 0 0 0 0 0 0 551024356.556246 0 296605316.90244704 0 0 0 0 0 0 0 0 0 21348099904.0452 0 0 0 0 0 0 0 0 0 0 0 6289984.78257475 0 0 0 0 0 0 0 0 0 0 0 0 580956008.280223 0 0 0 0 392798704.870444 0 0 0 65641630502.8691 0 0 38715940.8168825 0 0 0 0 0 0 0 0 0 42836965.3296039 0 0 0 0 0 0 0 0 0 0 32113625755.4489 0 0 0 5422400.6746334005 60405543.5154161 0 0 0 3514366325.2434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 407222290.664968 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2722 0 0 0 0 0 0 0 119401248.371508 0 926362818.882312 0 0 0 0 0 0 0 0 0 16242690802.538 0 0 0 0 2602752.00809828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5221771216.24717 0 0 0 0 69732064.2169663 0 0 0 80464945914.3609 0 0 13556000.0421785 0 0 0 0 0 0 0 0 0 20605120.064111397 0 0 0 0 0 0 0 0 0 0 32845320518.1959 0 0 0 0 17568576.0546634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5856192.01822112 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1330 0 0 0 0 0 0 0 0 0 363192209.185254 0 0 0 0 902829244.988726 0 0 0 0 12479540244.7847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2505581606.7531 0 0 0 0 274264884.153332 0 0 0 47277995457.3069 0 0 109423988.972207 0 0 0 0 0 0 0 0 0 39258160.5628731 0 0 0 0 0 0 0 0 0 0 44653012649.5048 0 0 0 0 90879388.2643306 0 0 0 3511219515.31531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 767486194.208434 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx1381 0 0 0 0 0 0 0 1453419567.5339198 0 832338097.360307 0 0 0 0 0 0 0 0 0 31649019020.3573 0 0 0 0 71900997.85666241 0 0 0 0 0 0 8458940.92431322 0 0 0 0 0 0 0 0 0 0 0 0 274264892.276771 0 0 0 0 190543066.718184 0 0 0 129326036592.811 0 0 3524992510.3061104 0 0 0 0 0 0 0 0 0 176770175.726033 0 0 0 0 0 0 0 0 0 0 59587165725.9948 0 0 0 0 166359171.511493 0 0 0 1253875320.08858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56284491.534853294 0 0 0 0 0 0 0 0 0 0 0 0
x12MCx2530 0 0 0 0 0 0 0 17785476.9539293 0 228608447.676116 0 0 0 0 864547696.809295 0 0 0 0 4129484094.21781 0 0 0 0 250298053.71749303 0 0 0 0 0 0 4446369.23848233 0 0 0 0 0 0 0 0 0 0 0 0 11820835.2925506 0 0 0 0 28304935.883997303 0 0 0 25613472670.3228 0 0 535841717.252224 0 0 0 0 0 0 0 0 0 235006881.458322 0 0 0 0 0 0 0 0 0 0 3550805405.03386 0 0 0 0 28847176.035031702 0 0 0 976032.271861974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13772899.8362745 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx1874 0 0 0 0 0 0 0 1722804156.23306 0 86649913.1833197 0 0 0 0 0 0 0 0 0 48290679839.158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 383905748.021216 0 0 0 0 382495924.652777 0 0 0 125220620032.747 0 0 0 0 0 0 0 214726943.808477 0 0 0 0 67237729.87942211 0 0 0 0 0 0 0 0 0 0 8723661660.049341 0 0 0 0 143042847.9209 0 0 0 57260518.3489272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 91530070.9971488 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2662 0 0 0 0 0 0 0 97386372.5772312 0 329899048.30728 0 0 0 0 0 0 0 0 0 11031880568.3952 0 0 0 0 71792626.5547072 0 0 0 0 0 0 13556009.5458284 0 0 0 0 0 0 0 0 0 0 0 0 244225067.977644 0 4988611.51286485 0 0 30907701.7644888 0 0 0 56778641070.2059 0 0 194881193.230829 0 0 0 0 37956826.7283195 0 0 0 0 124389943.592521 0 0 0 0 0 0 0 0 0 0 18548742085.5952 0 0 0 0 33402007.520921197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9218086.49116331 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx2273 0 0 0 0 0 0 0 76889626.65752131 0 694175599.766987 0 0 0 0 21364254.515559506 0 0 0 0 4394312654.67244 0 0 0 0 4771711.66844984 0 0 0 0 0 0 8350495.41978722 0 0 0 0 0 0 0 0 0 0 0 0 117557623.83181 0 0 0 0 123522263.417372 0 0 0 43823399963.0433 0 0 314824522.125225 0 0 108447.992464769 0 0 0 0 0 0 292592683.669947 0 0 0 0 0 0 0 0 0 0 9928955950.111929 0 0 0 0 768570922.597818 0 0 0 2567180877.62601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 174384371.883349 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1674 0 0 0 0 0 0 0 0 0 252900862.75860095 0 0 0 0 0 0 0 0 0 17808580349.9906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73636228.9078432 0 0 0 36948902807.4751 0 0 91747053.9853245 0 0 0 0 0 0 0 0 0 23533227.7952901 0 0 0 0 0 0 0 0 0 0 29334873359.1824 0 0 0 0 33727344.9047706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1257 0 0 0 0 0 0 0 294111289.260578 0 15833424.864323098 0 0 0 0 0 0 0 0 0 9112678249.99552 0 0 0 0 5530853.89096219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 566858299.76587 0 0 0 0 143585304.933999 0 0 0 17710119503.2075 0 0 3076239244.53007 0 0 0 0 0 0 0 0 0 34052708.269845694 0 0 0 0 0 0 0 0 0 0 17909880931.9752 0 0 0 0 32209090.3061916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1966 0 0 0 0 0 0 0 1360154478.03023 0 767377857.3227481 0 0 0 0 0 0 0 0 0 18643833287.3997 0 0 0 0 78516332.4903433 0 0 0 0 0 0 2711199.32632401 0 0 0 0 0 0 0 0 0 0 0 0 434008788.157948 0 0 0 0 55959154.0953276 2711199.32632401 0 0 103381500647.872 0 0 8415671156.88278 0 0 0 0 0 0 0 0 0 182192594.728974 0 0 0 0 0 0 0 0 0 0 48482967729.0026 0 0 0 0 43053845.302025296 0 0 0 740699655.95172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3578783.11074769 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx1553 0 0 0 0 0 0 0 259732884.489227 0 259190644.64687 0 0 0 0 0 0 0 0 0 6961058200.24823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 969091046.261266 0 0 0 0 159526961.62156698 0 0 0 45819375127.1745 0 0 716732623.628101 0 0 0 0 0 0 0 0 0 31341462.8882616 0 0 0 0 0 0 0 0 0 0 15687757775.1808 0 0 0 0 18436154.640153896 0 0 0 656218657.221007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1396 0 0 0 0 0 4337917.9123680005 0 202689214.45539495 0 228391378.086175 0 0 0 0 0 0 0 0 0 34314340510.1524 0 0 0 0 321873509.097706 0 0 0 0 0 0 54440869.8002184 0 0 0 0 0 0 0 0 0 0 0 0 1034593422.09977 0 0 0 0 334128127.200145 0 0 0 62013789995.7349 0 0 975923082.334991 0 0 0 0 0 0 0 0 0 2865628572.9103 0 0 0 0 0 0 0 0 0 0 17687318047.9415 0 0 0 21364245.7184124 76455803.205486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 319270758.350285 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx3070 0 0 0 0 0 0 0 323175113.473588 0 664894839.163278 0 0 0 0 0 0 0 0 0 11974071746.2951 0 0 0 0 27654246.2871695 0 0 0 0 0 0 7699809.75054522 0 0 0 0 0 0 0 0 0 0 0 0 573039362.280013 0 0 0 0 46307306.5279269 11712386.6628012 0 0 26474548674.9662 0 0 435093474.918133 0 0 0 0 0 0 0 0 0 61923822.078328505 0 0 0 0 0 0 0 0 0 0 50335066163.6346 0 0 0 0 114195769.962312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2632 0 0 0 0 0 0 0 513284251.331001 0 260817372.586321 0 0 0 0 0 0 0 0 0 16041949357.6243 0 0 0 0 1518271.6075711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1891657975.06162 0 0 0 0 151718712.78513998 2602751.32726474 0 0 63446618416.9007 0 0 4897944206.02436 0 0 0 0 0 0 0 0 0 24183897.7491682 0 0 0 0 0 0 0 0 0 0 11108108872.878 0 0 0 1952063.49544855 433791887.87745696 0 0 0 165491605.22525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48259347.526367106 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1815 0 0 0 0 0 0 0 175794156.437751 0 263637010.672531 0 0 0 0 0 0 0 0 0 5316444744.63162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 284242124.628837 0 0 0 0 199544261.471599 0 0 0 51103176914.9082 0 0 9103447793.86436 0 0 0 0 0 0 0 0 0 69623595.57867739 0 0 0 0 0 0 0 0 0 0 126158931220.277 0 0 0 0 14857371.6421788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 167443662.887037 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1838 0 0 0 0 0 0 0 323174904.68614197 0 391497116.079521 0 0 0 0 973537288.378354 0 0 0 0 12125674250.9605 0 0 0 0 16267193.188899802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125691179.372899 0 0 0 0 123413772.326453 4446366.13829927 0 0 46377550885.644005 0 0 27762676.375722304 0 0 0 0 36872304.5615061 0 0 0 0 803057103.758685 0 0 0 0 0 0 0 0 0 0 16836978742.3296 0 0 0 0 19086840.0083091 0 0 0 40234191.153878704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1129593895.0372 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3322 0 0 0 0 0 0 0 21689604.912400898 0 22231845.035210896 0 0 0 0 292484322.24372596 0 0 0 0 11531929139.8253 0 0 0 0 25593733.796633106 0 0 0 0 0 0 9977218.25970442 0 0 0 0 0 0 0 0 0 0 0 0 163648069.06406498 0 0 0 0 75154481.02146909 0 0 0 34822335342.786 0 0 0 0 0 0 0 0 0 0 0 0 17893924.052730702 0 0 0 0 0 0 0 0 0 0 42902038516.729 0 0 0 2711200.61405011 12688418.8737545 0 0 0 1735168.39299207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1735168.39299207 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1232 0 0 0 0 0 0 0 136210622.29763502 0 1316015845.20844 0 0 0 0 0 0 0 0 0 15593513502.3346 0 0 0 0 8458939.91975757 0 0 0 0 0 0 4229469.95987879 0 0 0 0 0 0 0 0 0 0 0 0 310920266.024935 0 0 0 0 81444408.71458891 0 0 0 128276028204.954 0 0 30365425.352975897 0 0 0 0 49452264.146275 0 0 0 0 389978819.890362 0 0 0 0 0 0 0 0 0 0 28278886839.4357 0 0 0 6615324.80904118 364493552.1834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46090377.767909795 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2785 0 0 0 0 0 0 0 289664507.77607995 0 113219672.825993 0 0 0 0 0 0 0 0 0 1186746053.38587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225571761.95217 0 2602751.09944812 0 0 76455813.5462885 1192927.58724705 0 0 37048643629.1693 0 0 36872307.2421817 0 0 0 0 3361886.83678715 0 0 0 0 2060511.28706309 0 0 0 0 0 0 0 0 0 0 3032530374.7444897 0 0 0 0 12579963.6473326 0 0 0 2456021006.21673 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21147352.683016 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1592 0 0 0 0 0 0 0 813143296.019354 0 45873514.8327803 0 0 0 0 361240373.304944 0 0 0 0 6154859245.4364395 0 0 0 0 63333646.9558953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 948052639.87746 0 0 0 0 82095155.3863232 4771713.12681403 0 0 23030890302.6191 0 0 954125729.3115869 0 0 0 0 12146178.8682539 0 0 0 0 60513998.29005059 0 0 0 0 0 0 0 0 0 0 16549710948.124 0 0 0 0 25051493.915773604 0 0 0 24943045.8901642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122980061.041071 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2556 0 0 0 0 0 0 0 199435830.11616695 0 576292550.971893 0 0 0 0 1222208703.3220198 0 0 0 0 11958233104.6326 0 0 0 0 8784286.15519822 0 0 0 0 0 0 3795679.20286343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257780841.86303905 0 0 0 23475191389.9381 0 0 247152940.095021 0 0 0 0 0 0 0 0 0 121136390.559956 0 0 0 0 0 0 0 0 0 0 37627760865.7346 0 0 0 4012575.15731277 240537613.484317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18476281879.7669 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2536 0 0 0 0 0 0 0 0 0 1768569750.66002 0 0 0 0 0 0 0 0 0 38670491185.9271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35245595.349798 0 0 0 0 526298074.561752 0 0 0 124126310983.133 0 0 2654806689.73247 0 0 0 0 0 0 0 0 0 103784722.306944 0 0 0 0 0 0 0 0 0 0 47446535980.0411 0 0 0 0 70924982.64236271 0 0 0 18355580714.2177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4337919.42766744 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1367 0 0 0 0 0 5097056.70378152 0 110183183.21366002 0 7157568.98828895 0 0 0 0 0 0 0 0 0 14527153845.8522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 696670048.193457 0 0 0 0 235006848.44882 0 0 0 45333005427.4029 0 0 4320785812.59709 0 0 0 0 0 0 0 0 0 54657799.54693379 0 0 0 0 0 0 0 0 0 0 24621928871.698997 0 0 0 0 562411405.655553 0 0 0 1156598079.69851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 398329558.999777 0 0 0 0 0 0 0 0 0 0 0 0
