SampleID Veillonellaceae Waddliaceae Glycomycetaceae Desulfovibrionaceae Desulfurobacteriaceae Erysipelotrichaceae Leuconostocaceae Alcanivoracaceae Parachlamydiaceae Peptostreptococcaceae Promicromonosporaceae Acidimicrobiaceae Ferrimonadaceae Trueperaceae Alcaligenaceae Listeriaceae Beutenbergiaceae Rhodospirillaceae Verrucomicrobiaceae Oscillochloridaceae Puniceicoccaceae Kineosporiaceae Mycobacteriaceae Sphaerobacteraceae Pseudomonadaceae Hydrogenophilaceae Nakamurellaceae Moraxellaceae Thermaceae Propionibacteriaceae Carnobacteriaceae Nocardioidaceae Geobacteraceae Flammeovirgaceae Frankiaceae Methanocaldococcaceae Nitrosopumilaceae Alicyclobacillaceae Desulfurellaceae Aeromonadaceae Thermofilaceae Fusobacteriaceae Planctomycetaceae Thermotogaceae Nostocaceae Thermoanaerobacteraceae Campylobacteraceae Anaerolineaceae Neisseriaceae Caulobacteraceae Chromatiaceae Eubacteriaceae Solibacteraceae Prochlorococcaceae Thermoactinomycetaceae Aquificaceae Flavobacteriaceae Picrophilaceae Rickettsiaceae Methanopyraceae Prevotellaceae Erythrobacteraceae Hahellaceae Cystobacteraceae Corynebacteriaceae Xanthomonadaceae Syntrophobacteraceae Pseudoalteromonadaceae Blattabacteriaceae Methanosaetaceae Chloroflexaceae Thermoplasmataceae Bifidobacteriaceae Paenibacillaceae Methanocellaceae Thermococcaceae Halothiobacillaceae Hyphomicrobiaceae Thermoanaerobacterales_Family_III__Incertae_Sedis Heliobacteriaceae Oxalobacteraceae Ferroplasmaceae Desulfobacteraceae Halanaerobiaceae Beijerinckiaceae Clostridiales_Family_XVIII__Incertae_Sedis Syntrophaceae Dictyoglomaceae Lachnospiraceae Nannocystaceae Lentisphaeraceae Leptospiraceae Oscillospiraceae Kofleriaceae Methylophilaceae Desulfurococcaceae Spirochaetaceae Pseudonocardiaceae Thermodesulfobiaceae Acidilobaceae Methylococcaceae Rhodobacteraceae Chlorobiaceae Clostridiales_Family_XVII__Incertae_Sedis Haloplasmataceae Desulfobulbaceae Cellulomonadaceae Pyrodictiaceae unclassified Methylobacteriaceae Burkholderiaceae Acidobacteriaceae Cyclobacteriaceae Rubrobacteraceae Sanguibacteraceae Hydrogenothermaceae Acidaminococcaceae Myxococcaceae Methanocorpusculaceae Methylocystaceae Enterobacteriaceae Fibrobacteraceae Desulfarculaceae Microbacteriaceae Acholeplasmataceae Staphylococcaceae Verrucomicrobia_subdivision_3 Acidithiobacillaceae Syntrophomonadaceae Jonesiaceae Tsukamurellaceae Planococcaceae Pasteurellaceae Nocardiopsaceae Chlamydiaceae Ectothiorhodospiraceae Salinisphaeraceae Nitrospiraceae Ktedonobacteraceae Methanobacteriaceae Alteromonadaceae Xanthobacteraceae Desulfuromonadaceae Mycoplasmataceae Rhizobiaceae Halobacteriaceae Porphyromonadaceae Simkaniaceae Idiomarinaceae Entomoplasmataceae Enterococcaceae Desulfohalobiaceae Bacillaceae Comamonadaceae Actinomycetaceae Sulfolobaceae Sutterellaceae Methanococcaceae Desulfomicrobiaceae Bdellovibrionaceae Methanospirillaceae Natranaerobiaceae Conexibacteraceae Brevibacteriaceae Francisellaceae Thermoanaerobacterales_Family_IV__Incertae_Sedis Opitutaceae Lactobacillaceae Cardiobacteriaceae Brachyspiraceae Colwelliaceae Aerococcaceae Gallionellaceae Deferribacteraceae Succinivibrionaceae Deinococcaceae Clostridiaceae Mariprofundaceae Methanosarcinaceae Coxiellaceae Nocardiaceae Anaplasmataceae Streptomycetaceae Peptococcaceae Cytophagaceae Thermoproteaceae Catenulisporaceae Segniliparaceae Victivallaceae Psychromonadaceae Archaeoglobaceae Rhodothermaceae Chrysiogenaceae Dermabacteraceae Thermomonosporaceae Moritellaceae Ruminococcaceae Bartonellaceae Micromonosporaceae Dermacoccaceae Sphingobacteriaceae Gemmatimonadaceae Hyphomonadaceae Streptococcaceae Methylacidiphilaceae Piscirickettsiaceae Leptotrichiaceae Halomonadaceae Bacteroidaceae Pelobacteraceae Phyllobacteriaceae Bacteriovoracaceae Thermomicrobiaceae Herpetosiphonaceae Legionellaceae Thermodesulfobacteriaceae Acetobacteraceae Helicobacteraceae Aurantimonadaceae Brucellaceae Micrococcaceae Shewanellaceae Bradyrhizobiaceae Rikenellaceae Streptosporangiaceae Nautiliaceae Nitrosomonadaceae Methanomicrobiaceae Polyangiaceae Saprospiraceae Gordoniaceae Geodermatophilaceae Parvularculaceae Acidothermaceae Vibrionaceae Clostridiales_Family_XI__Incertae_Sedis Methanothermaceae Synergistaceae Oceanospirillaceae Coriobacteriaceae Elusimicrobiaceae Halobacteroidaceae Rhodocyclaceae Cryomorphaceae Intrasporangiaceae Sphingomonadaceae
x30MCx2480 3397894683.95241 0 0 428803637.825477 0 93916021.84038007 0 0 0 298340619.033355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2385857.36776947 0 0 0 0 0 4663266.673367599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5895128211.57185 0 0 0 0 0 0 0 0 5747747.295081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4545058285.60084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40914525759.5678 0 0 0 0 0 0 0 0 0 0 0 1952065.11908411 0 0 0 0 0 0 0 0 0 0 0 4446370.54902492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4121026.3625109 0 2168961.24342679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18869962.817813102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7393121294.34456 0 0 0 0 0 0 57585921.012981296 0 0 0 0 25810638.7967788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6020385723.37975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 508729859.645754 0 0 0 0 0 0
x20MCx2346 8350498.962137201 0 0 1169503646.85309 0 93590657.1990182 0 0 0 31883723.3099784 0 0 0 0 0 0 0 0 1952064.69244766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6567938553.81708 0 0 0 0 0 0 0 0 12363076.3855018 0 0 0 0 0 0 0 0 0 0 0 615008826.1594809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1933628525.9078696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48368042053.3911 0 0 0 0 0 0 0 4197698225.03175 0 0 0 33185099.7716102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11170147.9623394 0 0 0 0 0 0 490727374.07364696 0 0 0 0 0 0 0 1192928.42316246 0 135234703.971235 0 0 0 0 0 0 0 0 0 0 3687233.30795669 0 0 0 0 0 0 0 0 40342670.3105849 0 0 0 0 0 0 0 0 0 0 0 2385856.84632491 0 0 0 0 0 0 0 8575203297.84562 0 0 0 0 0 0 18544614.5782527 0 0 0 0 37141718007.1246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4667820471.796229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 671727150.278933 0 0 0 0 0 0
x10MCx3391 3144993.11451887 0 0 552000515.617278 0 25268392.9545827 0 0 0 2819648.99922382 0 0 0 0 0 0 0 0 19303750.84084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2727359718.51845 0 0 0 0 0 0 0 0 5097057.8062892 0 0 0 0 0 0 0 0 0 0 0 379025894.31874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1661857740.92714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38227933547.169 0 0 0 0 0 0 0 14266556351.7651 0 0 0 1036654799.36848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6177742509.26095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 155731383.1879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2259189536.60887 0 0 0 0 0 0 55416947.6385911 0 0 0 0 49716159602.3527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6051292096.4496 0 0 0 0 0 0 0 0 0 0 0 0 0 34920268.3750026 0 154430006.72672 0 0 0 0 0 0
x30MCx3128 0 0 0 237609566.304444 0 54549343.610741705 0 0 0 97060959.30738342 0 0 0 0 0 0 0 0 2322413903.4275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4880159.9651757 0 0 0 0 0 0 0 0 0 0 0 2053245969.34826 0 0 0 0 1367095478.24455 0 0 0 14002154972.0821 0 0 0 0 0 0 0 0 0 0 0 336731037.59712404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6671829360.39054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84174517351.3397 0 0 0 0 0 0 0 0 0 0 0 15799138319.259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35354047.7477173 0 0 0 0 0 0 2835264491.76786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 186530558.668938 0 0 0 0 0 0 0 0 0 0 0 412969981.053091 0 0 0 0 0 0 0 2405268174.83627 0 0 0 0 0 0 2928095.97910542 0 0 0 0 31663128542.0553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14297350425.9756 0 0 0 0 0 0 0 0 0 0 0 88168223.370841 0 0 0 606983451.668631 0 0 0 0 0 0
x30MCx2116 1079600094.23237 0 0 929724922.938635 0 53898668.692464896 0 0 0 147923106.834049 0 0 0 0 0 0 0 0 7960735762.654079 0 0 0 0 0 0 0 0 0 0 0 3470336.81722108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1199326714.4265 0 0 0 0 482702161.670345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51729708.181701705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3614247347.110221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78406404191.7313 0 0 0 0 0 0 0 0 0 0 0 6289985.48121321 0 0 0 0 0 0 0 0 0 0 0 318186506.928958 0 0 0 0 0 0 216462258.974165 0 0 0 0 0 0 746230863.728071 0 0 0 0 0 0 0 2385856.56183949 0 0 0 0 0 0 0 0 0 0 0 0 1735168.40861054 0 0 0 0 0 0 0 0 74612241.5702532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5002056729.92204 0 0 0 0 0 0 70599664.6253414 0 0 0 0 16729626211.6185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2670424180.8516197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38390601.0405082 0 0 0 0 0 0
x13MCx2331 23641657.7174258 0 0 0 0 82095114.1839051 0 0 0 18219259.1583832 0 0 0 0 0 0 0 0 7632459763.7372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3054220212.3663397 0 0 0 0 0 0 0 0 157574902.125778 0 0 0 0 0 0 0 0 0 0 0 2404942208.90658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5160713604.58321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57708418904.4669 0 0 0 0 0 0 0 0 0 0 0 205292009.445353 0 0 0 0 0 0 0 0 0 0 0 48367795.146660104 0 0 0 0 0 0 0 0 0 0 0 0 0 2619777639.81585 0 0 0 0 0 0 0 2711199.2795212995 0 3470335.07778727 0 0 0 0 0 0 0 0 0 0 49343826.887287796 0 0 0 0 0 0 0 0 91855431.5901818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15031539493.4932 0 0 0 0 0 0 93048359.2731712 0 0 0 0 43042999761.6802 0 0 0 0 0 0 0 0 0 0 0 5639294.50140431 0 0 9890346523.72254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57043632.8411282 0 0 0 0 0 0
x10MCx2332 0 0 0 1125256332.31593 0 329248094.151038 4880159.49828614 0 0 0 0 0 0 0 0 0 0 0 10457639564.8829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7557414999.045909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 515344843.019016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 929073920.48483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20407634093.9553 0 0 0 0 0 0 0 0 0 0 0 2269599510.66961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1325234423.75681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11929278.773588302 0 0 0 0 0 0 0 0 784621199.33556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3324689994.19907 0 0 0 0 0 0 11278590.840483502 0 0 0 0 69947109192.9575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3071030148.27704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21038909.8370558 0 0 0 0 0 0
x20MCx2465 5313951.7454059 0 0 297364401.75312203 0 11820831.433658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28903776471.2056 0 0 0 0 1427500955.60771 0 0 0 21147358.9868194 0 0 0 0 0 0 0 0 0 0 0 484870984.769588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3156053544.7918897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39054942576.8581 0 0 0 0 0 0 0 0 0 0 0 128077081.863763 0 0 0 0 0 0 0 0 0 0 0 4446367.78697229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5747743.72462271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5964639.71423112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12756195388.8443 0 0 0 0 0 0 153020120.668729 0 0 0 0 40772325022.5774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1170370759.92695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 464591209.74120194 0 0 0 0 0 0
x14MCx1583 3029818685.8265 0 0 406354449.702623 0 110616903.84218702 0 0 0 16050295.8516115 0 0 0 0 0 0 0 0 384556412.769016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8211353047.27342 0 0 0 0 0 0 0 0 7916699.98086242 0 0 0 0 0 0 0 0 0 0 0 458084119.440587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1642227230.27671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94908435913.0371 0 0 0 0 0 0 0 0 0 0 0 9218075.32018227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2830925154.80045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109966216.172527 0 0 0 0 0 0 0 0 79275447.7535675 0 0 0 0 0 0 0 0 0 0 0 3687230.12807291 0 0 0 0 0 0 0 27347968964.0269 0 0 0 0 0 0 485955241.291021 0 0 0 0 20100284355.5198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 209412981.685553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 198351291.301334 0 0 0 0 0 0
x20MCx2299 35462526.572826 0 0 22774099.633924898 0 82095206.7756247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 284676245.424062 0 0 0 0 88276748.10483292 0 0 0 18805658548.6668 0 0 0 0 0 0 0 0 0 0 0 5097060.39425939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 544300981.250806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17326101209.1161 0 0 0 0 0 0 0 1084480.93494881 0 0 0 27762711.934689503 0 0 0 0 0 0 0 0 0 0 0 4880164.20726963 0 0 0 0 0 0 0 0 0 0 0 0 0 189241923.148567 0 0 0 0 0 0 0 2602754.24387714 0 27654263.841194604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3036546.61785666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 693742454.0867519 0 0 0 0 0 0 17460143.0526758 0 0 0 0 1666521852.73583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 282398835.460669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33402012.796423305 0 0 0 0 0 0
x10MCx1225 9258420059.406973 0 0 743193935.565711 0 132414970.863233 0 0 0 6940670.05343726 0 0 0 0 0 0 0 0 3048472425.03315 0 0 0 0 0 0 0 0 0 0 27545784.2745791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12729948013.791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1065392853.20262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4430641797.39343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67109989434.5024 0 0 0 0 0 0 0 4182404395.01346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9651869.29306119 0 0 0 0 0 0 0 0 0 0 0 0 0 810648572.647555 0 0 0 0 0 0 0 0 0 4308204039.73201 0 0 0 0 0 0 0 0 0 0 6398430.20551247 0 0 0 0 0 0 0 0 240754492.47860497 0 0 0 0 0 0 0 0 0 0 0 46198835.0431918 0 0 0 0 0 0 0 16595033649.7989 0 0 0 0 0 0 0 0 0 0 0 48994949043.0007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 654049704.566877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17351675.1335931 0 0 0 0 0 0
x12MCx2291 164949376.483273 0 0 460361672.03911394 0 114195722.180727 0 0 0 0 0 0 0 0 0 0 0 0 4415459476.342171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12918323291.7077 0 0 0 0 0 0 0 0 1589847376.22931 0 0 0 0 0 0 0 0 0 0 0 493329857.739913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4023420031.24879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65102731784.8802 0 0 0 0 0 0 0 0 0 0 0 8567390.36303651 0 0 0 0 0 0 0 0 0 0 0 234572979.180354 0 0 0 0 0 0 0 0 0 0 0 0 0 2756422289.3329 0 0 0 0 0 0 0 13230653.4720311 0 48584694.716966495 0 0 0 0 0 0 0 0 0 0 90879406.6357544 0 0 0 0 0 0 0 0 73961521.8682393 0 0 0 0 0 0 0 0 0 0 0 10519453.9900575 0 0 0 0 0 0 0 12368383588.7842 0 0 0 0 0 0 890466357.8594029 0 0 0 0 22963859612.3162 0 0 0 0 0 0 0 0 0 0 0 6289982.7981787 0 0 8513491717.33488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 238151762.496559 0 0 0 0 0 0
x10MCx3300 7699819.81329455 0 0 784405587.458584 0 58453561.681207895 0 0 0 17785499.2870466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 195857388.49028105 0 0 0 0 0 0 0 0 0 1440300097.7516198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88059911.1041574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2016593653.91848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13631175377.3582 0 0 0 0 0 0 0 0 0 0 0 86107844.1092377 0 0 0 0 0 0 0 0 0 0 0 1952066.99491975 0 0 0 0 0 0 0 0 0 0 0 0 0 650688998.306582 0 0 0 0 0 0 0 1843618.82853532 0 0 0 0 0 0 0 0 0 0 0 0 2494307.8268418997 0 0 0 0 0 0 0 0 407114416.607151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 287279192.752356 0 0 0 0 0 0 136536241.477998 0 0 0 0 20970947278.2564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3520661273.50415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138488308.472918 0 0 0 0 0 0
x20MCx1703 2384988221.6542397 0 0 411343230.480835 0 57368987.325167894 0 0 0 5856191.52279597 0 0 0 0 0 0 0 0 76130489.79634759 0 0 0 0 0 1192927.90279177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2565120334.9758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 271119977.907221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1597330461.83818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15347559709.372 0 0 0 0 0 0 0 0 0 0 0 62682938.8921494 0 0 0 0 0 0 0 0 0 0 0 12146175.0102435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650687.94697733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68539130.4149454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5302998319.87407 0 0 0 0 0 0 13772894.8776868 0 0 0 0 23979260669.9997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4880159.60232997 0 0 0 0 0 0 0 0 0 0 0 0 0 4337919.64651553 0 37306108.9600336 0 0 0 0 0 0
x20MCx2617 1331523873.12195 0 0 134692348.136298 0 5097053.43188888 0 0 0 46198824.7230779 0 0 0 0 0 0 0 0 778222455.898609 0 0 0 0 0 1626719.18039007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 759135.617515365 0 0 0 0 1401039006.09729 0 0 0 0 0 0 0 0 7482908.22979432 0 0 0 0 0 0 0 0 0 0 0 254635775.703725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 891767454.6898359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28141265789.24 0 0 0 0 0 0 0 976031.5082340408 0 0 0 1626719.18039007 0 0 0 0 0 0 0 0 0 0 0 1518271.23503073 0 0 0 0 0 0 2819646.57934279 0 0 0 0 0 0 254744223.64908504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 273939509.977688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4562296613.32199 0 0 0 0 0 0 10302554.8091371 0 0 0 0 7632349498.499479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3010623411.12058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130896670.048721 0 0 0 0 0 0
x30MCx3369 10519454.7062394 0 0 61056216.4908537 0 760979522.4090941 0 0 0 0 0 0 0 0 0 0 0 0 35679387.611884296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2863026847.88372 0 0 0 0 8675838.93298098 0 0 0 24516619448.7643 0 0 0 0 0 0 0 0 0 0 0 61923800.38415171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3767157712.687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42997891543.8004 0 0 0 0 0 0 0 2811622502.20581 0 0 0 31124572.1720693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2305061956.50638 0 0 0 0 0 0 0 0 0 432924362.75575095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22340285.252426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5949456548.29171 0 0 0 0 0 0 27220444.6522278 0 0 0 0 10541035855.5852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10603610343.8894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 203123079.018417 0 0 0 0 0 0
x11MCx1752 0 0 0 311462747.828117 0 213534174.955976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4380758251.5727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13230659.9007766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2681160694.48278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23683206566.486 0 0 0 0 0 0 0 2240427892.54215 0 0 0 1437695559.8737302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 913457773.31345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6073089.79052039 0 0 0 0 0 0 580847659.250486 0 3368287425.06737 0 0 0 0 0 0 0 0 0 0 0 313848604.531536 0 0 0 0 0 0 0 623467735.8161019 0 0 0 0 0 0 28630280.441024706 0 0 0 0 41180645837.231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 274915761.053021 0 0 0 0 0 0 0 0 0 0 0 0 0 88927386.2183342 0 12363075.6449879 0 0 0 0 0 0
x13MCx2240 0 0 0 438997563.630412 0 189241785.705304 0 0 0 0 0 0 0 0 0 0 0 0 4714994336.45242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1334344373.24817 0 0 0 0 0 0 0 0 23558596032.0378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1952931849.27284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79103825560.92 0 0 0 0 0 0 0 0 0 0 0 4913020411.350929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13772897.870815802 0 0 0 0 0 0 1658061697.2197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35896292.8759057 0 0 0 0 0 0 0 0 0 0 0 96301837.0809797 0 0 0 0 0 0 0 9048793901.12597 0 0 0 0 0 0 23750115.2260524 0 0 0 0 28543409029.1405 0 0 0 0 0 0 0 0 0 0 0 5747744.78073415 0 0 1309075985.81588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 620214196.245634 0 0 0 0 0 0
